series_id,series_name,quarters_seen,quarters_near_ceiling,quarters_below_90pct,max_on_loan_pct_nav,min_coverage
S000062653,EQ/Wellington Energy Portfolio,4,0,0,0.045817107202902566,1.0203252032520325
S000069306,Avantis Short-Term Fixed Income ETF,4,0,0,0.007417470998116936,1.0193508286606823
S000076658,Touchstone ETF Trust-Touchstone Strategic Income ETF,4,0,0,0.013413826444090398,1.0246583100892
S000087906,Large-Cap Plus Bond Alpha Portfolio,4,0,0,0.019973259060819343,1.0192115124126249
S000003031,Invesco Pharmaceuticals ETF,4,0,0,0.1631468472322393,1.0216581472830035
S000003713,Electronics Fund,2,0,0,0.040667725544127016,0.9260675667824126
S000005468,DWS Global Small Cap Fund,4,0,0,0.02938648922977868,0.9734019981217146
S000007758,VIP Financials Portfolio,4,0,0,0.05060056019697362,0.9865447610663968
S000008791,Growth Fund,4,0,0,0.0026652106073255565,0.9219276513146477
S000012109,Invesco NASDAQ Internet ETF,3,0,0,0.05259456118206261,1.021291277288371
S000013695,iShares 3-7 Year Treasury Bond ETF,2,0,0,0.006229424758796251,1.026618135022016
S000022883,Victory Target Retirement Income Fund,4,0,0,0.0010562091321802,1.021003347843798
S000027808,Invesco Equity and Income Fund,4,0,0,0.02586471625134692,1.0285993470689325
S000048292,Goldman Sachs ActiveBeta(R) Emerging Markets Equity ETF,4,0,0,0.00808573870309683,1.0607719844171124
S000048686,Pacer Trendpilot 100 ETF,3,0,0,0.019541818810077924,0.9958058114652781
S000063057,Innovator IBD(R) Breakout Opportunities ETF,3,0,0,0.24087067705608875,1.017518448298919
S000001985,AST International Equity Portfolio,4,0,0,0.022300831656769146,0.911151566104728
S000002767,JPMorgan Small Cap Blend Fund,4,0,0,0.050766580606580784,1.0224463221043882
S000003032,Invesco Semiconductors ETF,4,0,0,0.11293656819607502,1.020494062694364
S000011489,MML Mid Cap Growth Fund,4,0,0,0.08463137714055408,1.0182644142783701
S000012390,WisdomTree U.S. High Dividend Fund,4,0,0,0.03315046484048729,1.0074126470720988
S000014548,DFA International Real Estate Securities Portfolio,4,0,0,0.08422110382255671,1.052379737570803
S000034409,VanEck Pharmaceutical ETF,4,0,0,0.138256609573347,0.9960024836879945
S000058487,JNL/ClearBridge Large Cap Growth Fund,2,0,0,0.006560168364534737,1.0058338362502515
S000064961,JNL/RAFI Multi-Factor U.S. Equity Fund,4,0,0,0.00696574216506312,1.0010262232595886
S000005410,NVIT Mid Cap Index Fund,4,0,0,0.1956134219242732,1.022109534032749
S000006970,Fidelity Equity Dividend Income Fund,4,0,0,0.039138932153327886,1.0035722457081475
S000049169,Calvert U.S. Large Cap Value Responsible Index Fund,4,0,0,0.006005280618535375,1.0196611095579755
S000007839,Neuberger Berman Small Cap Growth Fund,4,0,0,0.0733170769914606,1.022157843852649
S000008793,New World Fund,4,0,0,0.0025505528417839834,0.9528903342788846
S000012324,SPDR(R) S&P(R) Transportation ETF,4,0,0,0.26906965125700066,1.006165344549137
S000042512,1290 VT SmartBeta Equity ESG Portfolio,4,0,0,0.015045984710826014,1.0449487866431713
S000075155,Dimensional International High Profitability ETF,4,0,0,0.04476086882040799,1.0323895641549095
S000022173,Invesco Summit Fund,3,0,0,0.017083870360480716,1.0204568530714526
S000023741,Empower S&P Small Cap 600 Index Fund,4,0,0,0.0330842409119339,1.0242754341235152
S000034516,Direxion Daily Junior Gold Miners Index Bull 2X Shares,3,0,0,0.14339149748890898,1.0218464217786976
S000037700,GuidePath Flexible Income Allocation Fund,4,0,0,0.1477660207792883,1.0139286807596404
S000055179,Virtus Newfleet Low Duration Core Plus Bond Fund,4,0,0,0.005621065476393844,1.026694230182304
S000069304,Avantis Core Fixed Income ETF,4,0,0,0.010253180819276743,1.0189895209090267
S000074250,Capital Group Global Growth Equity ETF,2,0,0,0.0014315939556584951,0.9180568079350766
S000000182,Invesco V.I. EQV International Equity Fund,3,0,0,0.025414813389905876,1.0288260602781292
S000002090,T. Rowe Price Extended Equity Market Index Fund,4,0,0,0.07632281655067316,0.9609205982106155
S000002855,VANGUARD INSTITUTIONAL TOTAL STOCK MARKET INDEX FUND,4,0,0,0.0010992242680753668,0.9241248121468535
S000003218,HARTFORD ULTRASHORT BOND HLS FUND,3,0,0,0.006377581703692494,1.0311883527228873
S000005322,Fidelity Advisor Technology Fund,2,0,0,0.00010534734404938033,1.036560092449923
S000006265,DWS Global Income Builder VIP,4,0,0,0.045050930633270994,1.0240465214575163
S000007747,VIP Industrials Portfolio,3,0,0,0.030899469041869927,1.0005573931101968
S000008228,Equity Income Trust,4,0,0,0.01754592890767891,1.0266115024793547
S000026005,Small-Cap Growth Portfolio,4,0,0,0.06664829454375344,1.0204183840234833
S000026039,PD Aggregate Bond Index Portfolio,4,0,0,0.0013391610871216692,1.0189500867878691
S000063035,Franklin FTSE Latin America ETF,1,0,0,0.0012181354222276584,1.0945708237537015
S000068109,JNL/Lord Abbett Short Duration Income Fund,4,0,0,0.001538307602749463,1.018645010252313
S000087904,Bond Plus Portfolio,4,0,0,0.014486815098298926,1.0193320967987272
S000001420,THRIVENT MID CAP STOCK PORTFOLIO,1,0,0,0.004392277121644429,1.0571246210307963
S000007485,Select Telecommunications Portfolio,4,0,0,0.1511881382410807,1.0163616603387533
S000020660,Madison Conservative Allocation Fund,4,0,0,0.11471068527575055,1.0211059369083273
S000045345,WisdomTree Europe Quality Dividend Growth Fund,4,0,0,0.006095466569451748,1.0407325634139735
S000057175,Direxion Daily MSCI Mexico Bull 3X Shares,3,0,0,0.26211004193411097,1.0212201305268782
S000063075,VANGUARD ESG U.S. STOCK ETF,4,0,0,0.0008026470255529137,1.0218385063758957
S000064014,Ocean Park Tactical Municipal Fund ,3,0,0,0.08075137607962803,1.0179201859432259
S000064872,JPMORGAN BETABUILDERS U.S. EQUITY ETF,4,0,0,0.0005581865816574859,1.0208221223548883
S000020651,Madison Mid Cap Fund,4,0,0,0.022107582388555258,1.0058198380566803
S000022579,The Emerging Markets Portfolio,4,0,0,0.001441607612565171,1.0663499432155028
S000069815,U.S. Socially Responsible Fund,4,0,0,0.008363305591562417,1.0213174684746447
S000006206, Heritage Fund,4,0,0,0.00411084840122615,1.0200161581488472
S000006154,M Large Cap Growth Fund,3,0,0,0.004743177072474298,1.0210892171055004
S000017328,SPDR(R) Portfolio Intermediate Term Treasury ETF,4,0,0,0.08197087158392605,1.034464896137038
S000000368,BNY Mellon Short-Term U.S. Government Securities Fund,1,0,0,0.030334336997460746,1.0230156857062693
S000001919,Growth and Income Portfolio,4,0,0,0.022777514596436656,0.9905206841351948
S000001723,JNL/William Blair International Leaders Fund,2,0,0,0.013309245339534134,1.0175470332850942
S000007996,International Government Bond Fund,4,0,0,0.10089376302454381,1.0384242841611335
S000001591,Sustainable Aware Equity Fund,3,0,0,0.04884608620855208,
S000001048,Small Company Value Portfolio,4,0,0,0.011754942425189211,
S000009106,Federated Hermes Corporate Bond Fund,4,0,0,,
S000001047,Small Company Growth Portfolio,4,0,0,0.01555295422637334,
S000049577,GreenFi Redwood Fund,4,0,0,,
S000010422,Credit Suisse Commodity Return Strategy Fund,2,0,0,0.0014161845331704115,1.0195964864839657
S000066948,AdvisorShares Pure US Cannabis ETF,3,0,0,0.00035199583849407134,0.968307042253521
S000077513,Global Listed Infrastructure Fund,3,0,0,0.014829217011442143,1.03632826058154
S000029853,The U.S. Corporate Fixed Income Securities Portfolio,1,0,0,0.007277401843530073,1.021346178419371
S000080441,BlackRock U.S. Insights Long/Short Equity Fund,1,0,0,0.001258708778794046,4.04666537929913
S000042224,Touchstone Funds Group Trust-Touchstone Ares Credit Opportunities Fund,3,0,0,0.06577134244733938,1.0207790466316882
S000018635,Nationwide Destination 2030 Fund,3,0,0,0.020046867367974272,1.0370132499291616
S000017696,First Trust Consumer Discretionary AlphaDEX Fund,3,0,0,0.03857713785332837,1.0220596329257317
S000033621,Columbia Acorn European Fund,1,0,0,0.004370766611308324,1.0706596675279512
S000048066,Goldman Sachs Global Managed Beta Fund,3,0,0,0.0010260948954036965,1.02015948617069
S000009337,Goldman Sachs China Equity Fund,1,0,0,0.0024851815245450944,1.0512996263913963
S000053000,Protective Life Dynamic Allocation Series - Growth Portfolio,3,0,0,0.024987341019405723,1.0205381585097149
S000009185,Columbia Acorn International,1,0,0,0.03115644427283124,1.0567494306889373
S000018638,Nationwide Destination 2045 Fund,3,0,0,0.01976588532234514,1.0207774770113582
S000007276,Lord Abbett Convertible Fund,1,0,0,0.0025083732696866375,1.0235120026307136
S000051152,The Real Estate Select Sector SPDR Fund,2,0,0,0.006872229164883808,1.0357815442561207
S000056167,Touchstone Funds Group Trust-Touchstone High Yield Fund,3,0,0,0.06733583837765234,1.020658048076555
S000049489,PGIM Real Estate Income Fund,2,0,0,0.028907493664758723,0.9952206290539356
S000061746,"Direxion Daily Robotics, Artificial Intelligence & Automation Index Bull 2x Shares",1,0,0,0.0005205802174975269,1.0226825290736519
S000032778,BlackRock LifePath Index 2030 Fund,3,0,0,0.0013841498478330873,1.0151923406024301
S000001742,JNL/JPMorgan U.S. Government & Quality Bond Fund,3,0,0,0.005217595587475349,1.0192656165476324
S000002673,MFS Growth Series,1,0,0,6.828938212515717e-05,1.0458839406207827
S000009010,Deutsche DWS Equity 500 Index Portfolio,3,0,0,0.0007320418196178198,1.0191297101089662
S000051865,International Strategic Equities Portfolio,3,0,0,0.0070874359509736935,1.0486809051209036
S000072426,GMO Emerging Markets ex-China Fund,3,0,0,0.003660593304100419,1.037037570804551
S000077441,John Hancock U.S. High Dividend ETF,3,0,0,0.005990244405055522,1.0205919788066038
S000080688,VictoryShares Free Cash Flow ETF,1,0,0,0.007154874813339111,1.0200001663330849
S000094339,WarCap Unconstrained Equity ETF,3,0,0,,
S000026598,Touchstone Funds Group Trust-Touchstone Mid Cap Value Fund,2,0,0,0.023672336303560356,1.022051218408726
S000009909,AMG River Road Large Cap Value Select Fund,2,0,0,0.03485320330215348,1.0265233271501502
S000002658,MFS Emerging Markets Equity Portfolio,2,0,0,0.005456067339921469,1.0273972602739727
S000006181,Putnam International Equity Fund,1,0,0,0.004005996313608292,1.0228933268387725
S000090403,JPMorgan U.S. Research Enhanced Large Cap ETF,2,0,0,0.000664752175020621,1.0200381679389314
S000009321,Goldman Sachs Mid Cap Growth Fund,1,0,0,0.0005102293625302776,7.449021426896384
S000059315,JPMorgan U.S. Quality Factor ETF,2,0,0,0.0030516053896982873,1.020287339259825
S000068402,JPMorgan Equity Premium Income ETF,1,0,0,0.00034922497655381283,1.0234403202082818
S000080070,Aristotle Portfolio Optimization Growth Fund,2,0,0,0.12283533094373515,1.0203710295827373
S000007300,Growth and Income Portfolio,1,0,0,0.0005531480902097979,1.020040369088812
S000064618,Invesco Discovery Fund,2,0,0,0.032323200924960625,1.0211833968965742
S000080066,Aristotle Value Equity Fund,2,0,0,0.0368713203307861,1.0204251596895728
S000008013,Government Securities Fund,2,0,0,0.04447502698164844,1.0200392815790285
S000082277,Amplify Travel Tech ETF,1,0,0,0.03978413071096141,0.925226586102719
S000037003,Fidelity Inflation-Protected Bond Index Fund,1,0,0,0.010926663360604962,1.0135194189360226
S000080528,JPMorgan Healthcare Leaders ETF,1,0,0,0.006104654902273089,1.0500376283106252
S000000289,Nuveen High Yield Municipal Bond Fund,1,0,0,7.97856683222648e-07,1.0238623481781377
S000001005,THE UNITED KINGDOM SMALL COMPANY SERIES,4,0,0,0.025078858854571045,1.0555473497709573
S000003154,DIAMOND HILL SMALL CAP FUND,4,0,0,0.2942468324275537,1.0052538211241493
S000004427,Small-Cap Value Fund,4,0,0,0.1364620171734081,0.9999295597243895
S000008354,Growth Fund,4,0,0,0.009332421419314795,1.0059329647053707
S000012322,SPDR(R) S&P(R) Retail ETF,4,0,0,0.18887332416303204,1.012552534678469
S000069432,Dimensional US Core Equity Market ETF,4,0,0,0.026832371507890154,1.0238855700471088
S000007909,Transamerica AEGON High Yield Bond VP,4,0,0,0.10596875706926548,1.0166041807738893
S000007925,Transamerica Small/Mid Cap Value VP,4,0,0,0.02758094066673974,1.0205859636508008
S000002979,UBS GLOBAL ALLOCATION FUND,4,0,0,0.04706679201855608,1.0086740272720014
S000006387,TIFF Multi-Asset Fund,4,0,0,0.03991302685042935,1.031539120734683
S000033638,Fidelity Small Cap Index Fund,4,0,0,0.10901143417225868,1.0004328362014767
S000041918,AMG Veritas Global Real Return Fund,4,0,0,0.07849829203431273,1.01839813070739
S000048346,SPDR MSCI USA StrategicFactors ETF,4,0,0,0.0020673858335741703,0.993380423878383
S000003883,Putnam VT Small Cap Growth Fund,4,0,0,0.04201375467972365,1.018999720077789
S000006839,Franklin Gold And Precious Metals Fund,4,0,0,0.0017844784330563893,1.0487243925149654
S000007195,Fidelity Blue Chip Growth Fund,4,0,0,0.004923209279544249,0.9804375977032271
S000010490,Janus Henderson Enterprise Fund,3,0,0,0.0009236415127893709,1.02044922447449
S000014608,Nuveen Large Cap Value Opportunities Fund,2,0,0,0.021659577425145175,1.0381163679911596
S000025365,AZL Fidelity Institutional Asset Management Multi-Strategy Fund,4,0,0,0.00403328149874618,1.0247063002696224
S000025440,VOYA RUSSELLTM MID CAP GROWTH INDEX PORTFOLIO,4,0,0,0.031342773027204826,0.9597686124935404
S000028709,iShares MSCI USA Equal Weighted ETF,4,0,0,0.018964754419520665,0.9849540714666022
S000031837,iShares MSCI EAFE Min Vol Factor ETF,4,0,0,0.004449393969688462,1.034506900010644
S000042522,Payden Emerging Markets Corporate Bond Fund,4,0,0,0.018870226775666146,1.0280340635142238
S000061996,JPMorgan BetaBuilders MSCI US REIT ETF,4,0,0,0.011612059533507345,1.0228446730123237
S000070974,Invesco International Developed Dynamic Multifactor ETF,4,0,0,0.06232086736222407,1.0539972102387503
S000083851,WisdomTree Bianco Total Return Fund,4,0,0,0.28348403931296245,1.019634413221667
S000002671,MFS Utilities Series,1,0,0,0.0007912530268952623,1.0298640561455032
S000002885,BlackRock Capital Appreciation V.I. Fund,2,0,0,0.01887303140313959,1.0859067642128124
S000030092,Strategic Advisers Emerging Markets Fund,4,0,0,0.01798212009614113,1.0209438800452668
S000035209,Ocean Park Tactical Core Income Fund,4,0,0,0.12099474633447133,1.0129633092054844
S000069440,Fidelity SAI Low Duration Bond Fund,1,0,0,0.03026975589390524,1.0356027482823236
S000086573,VanEck Fabless Semiconductor ETF,4,0,0,0.07717237428412066,0.9339952340423926
S000002639,MFS Massachusetts Investors Growth Stock Portfolio,1,0,0,0.007587740056376529,1.0079475211303142
S000003693,NASDAQ-100 Fund,3,0,0,0.002541935454264317,1.0004647635821042
S000021221,VOYA U.S. BOND INDEX PORTFOLIO,4,0,0,0.09587816437884505,1.0298947326144967
S000027840,Invesco Value Opportunities Fund,4,0,0,0.04223709743142727,1.0217206026283217
S000033635,Fidelity Emerging Markets Index Fund,4,0,0,0.011460302779259964,1.0562823872099574
S000039949,Carillon ClariVest International Stock Fund,4,0,0,0.02708518136082067,1.0110294117647058
S000042354,iShares 0-5 Year Investment Grade Corporate Bond ETF,4,0,0,0.0532769429229959,1.0326966478149564
S000065699,Fidelity International Discovery K6 Fund,4,0,0,0.0024165485786610116,1.0350109784421742
S000001818,American Beacon Small Cap Value Fund,4,0,0,0.02564099972263951,1.0114521988502945
S000004995,Nationwide Bond Index Fund,4,0,0,0.060763113612624466,1.021100641136839
S000005388,Nuveen Large Cap Value Index Fund,4,0,0,0.0152465487358816,0.9989002117336856
S000006983,SPDR(R) Portfolio S&P 500 ETF,4,0,0,0.002887626154629538,1.0165781369618594
S000009199,International Investors Gold Fund,4,0,0,0.08466897047533573,0.9768813130038372
S000015505,WisdomTree U.S. LargeCap Fund,4,0,0,0.01849609360124523,0.9844390331614433
S000018718,ProShares Ultra Nasdaq Biotechnology,4,0,0,0.030566279844999072,1.0310943392003797
S000033466,VanEck BDC Income ETF,4,0,0,0.2746537932184738,1.0177032871276193
S000056147,American Beacon ARK Transformational Innovation Fund,4,0,0,0.08574955139103703,1.0144042690528456
S000001268,International Equity Index Fund,4,0,0,0.008419743616099066,1.0571911273753387
S000006151,M International Equity Fund,4,0,0,0.04913760797120908,1.0515727948806188
S000012196,Nuveen High Yield Fund,4,0,0,0.04821160903201028,1.031558671787008
S000003589,THE HARTFORD MIDCAP VALUE FUND,4,0,0,0.008828371421620506,1.0044642857142858
S000004062,Calamos Market Neutral Income Fund,4,0,0,0.02409153089086173,1.0091165460257538
S000069449,Invesco NASDAQ Next Gen 100 ETF,4,0,0,0.21797609655566846,0.9353223871099442
S000080204,Lord Abbett Investment Grade Floating Rate Fund,3,0,0,0.0012691368150153858,1.0145341303171498
S000012824,VOYA LARGE CAP VALUE PORTFOLIO,1,0,0,0.003369562722358523,1.0393096826535762
S000026047,Small-Cap Index Portfolio,4,0,0,0.08765846784279402,1.0241168176493296
S000049908,VictoryShares US Small Cap High Div Volatility Wtd ETF,4,0,0,0.043936450504889146,1.032465281380892
S000069363,Invesco BulletShares 2030 Corporate Bond ETF,4,0,0,0.12333286605277585,1.0246649179240819
S000077288,Invesco NASDAQ Future Gen 200 ETF,4,0,0,0.3034710922526706,0.9764022380401485
S000006754,Franklin Dynatech Fund,3,0,0,0.0020024955958125945,1.0211530582989208
S000007721,VIP Value Portfolio,4,0,0,0.060493522008819633,1.0251715759918119
S000011250,Invesco Select Risk: Moderately Conservative Investor Fund,3,0,0,0.05746655747431888,1.020857728075025
S000012705,Franklin Managed Income Fund,2,0,0,0.0026038100950183532,1.0227514662548343
S000016772,iShares iBoxx $ High Yield Corporate Bond ETF,4,0,0,0.19925752252402346,1.038413880287905
S000020976,Dunham Corporate/Government Bond Fund,4,0,0,0.025818551245391973,1.0196907312504406
S000021461,iShares MSCI ACWI ETF,4,0,0,0.009225154626384199,1.0558510955561866
S000027851,Invesco Corporate Bond Fund,4,0,0,0.1294176515670107,1.0265778508741694
S000051773,Lord Abbett Core Plus Bond Fund,4,0,0,0.006283575422600425,1.0076723642969372
S000075976,WisdomTree Emerging Markets ex-China Fund,4,0,0,0.02201030889207494,1.0479033104437783
S000003691,Nova Fund,2,0,0,0.0005811104274156198,1.0079301561313516
S000009335,Goldman Sachs Emerging Markets Equity Fund,4,0,0,0.006544470460889584,1.0132340777502067
S000012329,SPDR(R) S&P(R) Software & Services ETF,4,0,0,0.27682778495514027,1.0140050955261746
S000040206,Nuveen International Opportunities Fund,4,0,0,0.04359542872518593,1.050309309452507
S000057169,Direxion Daily Transportation Bull 3X Shares,3,0,0,0.024232270340310186,1.021685194260913
S000060925,Emerging Markets Sustainability Core 1 Portfolio,4,0,0,0.06589749686994292,1.0537333689991086
S000062648,EQ/Fidelity Institutional AM Large Cap Portfolio,4,0,0,0.011699819616582846,1.0242373504142974
S000070451,Main Thematic Innovation ETF,4,0,0,0.048139848083351325,1.0101016064328907
S000015479,WisdomTree U.S. Value Fund,4,0,0,0.027133597855573555,1.0276396684549787
S000029442,Global X Uranium ETF,3,0,0,0.13728847464335017,1.0347547888546544
S000042023,K2 Alternative Strategies Fund,4,0,0,0.01797206405351306,0.9981624742742844
S000060186,ALPS Disruptive Technologies ETF,4,0,0,0.1457511275175027,1.0389047527225042
S000013249,EQ/Franklin Small Cap Value Managed Volatility Portfolio,4,0,0,0.044752573409551334,1.0245422562345594
S000020207,AMG GW&K Small Cap Value Fund,4,0,0,0.20030133701029132,0.9873056396125856
S000050279,Nuveen International Responsible Equity Fund,4,0,0,0.023980695419887333,1.04694795954022
S000079043,WisdomTree VOYA Yield Enhanced USD Universal Bond Fund,4,0,0,0.03619582937340333,1.0329801675510575
S000010977,First Trust US Equity Opportunities ETF,4,0,0,0.04346067793327907,0.9790431979695063
S000034530,Invesco KBW Bank ETF,4,0,0,0.015086711161037636,1.0204269241313937
S000034533,Invesco KBW Regional Banking ETF,4,0,0,0.13165403736359627,1.0220985127027729
S000037885,AZL Fidelity Institutional Asset Management Total Bond Fund,4,0,0,0.009005701547553702,1.0234364463526942
S000058963,Carillon Scout Mid Cap Fund,3,0,0,0.029261442667912738,1.016811478962008
S000061714,VIP Total Market Index Portfolio,4,0,0,0.010026377244909993,0.992023678433209
S000007463,Select Consumer Staples Portfolio,4,0,0,0.027228970866631844,1.0017042098128839
S000012910,Victory Precious Metals and Minerals Fund,4,0,0,0.012078420211269944,1.0221060137865463
S000017177,First Trust Natural Gas ETF,4,0,0,0.043641980005740974,1.0276932893716002
S000018072,iShares MSCI Thailand ETF,4,0,0,0.07834445101039073,1.0642114848399795
S000028297,Invesco S&P SmallCap Energy ETF,4,0,0,0.3144663844716819,0.9902910632956041
S000064846,Nuveen ESG High Yield Corporate Bond ETF,4,0,0,0.03105169742925276,1.040628572726756
S000068115,JNL/T. Rowe Price Capital Appreciation Fund  ,4,0,0,0.021449787011885685,1.0130351384177574
S000069056,Global X Telemedicine & Digital Health ETF,2,0,0,0.04719489809643028,1.0355250770027142
S000073559,Dimensional Core Fixed Income ETF,4,0,0,0.02052900551659258,1.020900493620323
S000019356,iShares Global Infrastructure ETF,4,0,0,0.003175842239652721,1.0196351825307977
S000035884,iShares MSCI Global Energy Producers ETF,4,0,0,0.01907228814918033,1.0320785906390713
S000041444,iShares MSCI USA Quality Factor ETF,4,0,0,0.0039349212641028265,0.9934384064537995
S000061920,Amplify Lithium & Battery Technology ETF,4,0,0,0.08491710527862069,0.974025974025974
S000063520,iShares Self-Driving EV and Tech ETF,4,0,0,0.1724044444091613,1.0488560526310486
S000071838,Fidelity SAI High Income Fund,4,0,0,0.10484070672125229,1.0444365731453258
S000079413,Voya VACS Index Series MC Portfolio,4,0,0,0.017723582767746156,0.9836868119493866
S000000132,BNY Mellon Smallcap Stock Index Fund,2,0,0,0.1787315659011004,1.0307549098148259
S000029605,Nuveen Emerging Markets Equity Index Fund,4,0,0,0.008926186207586265,1.0603441748956284
S000051787,SPDR Russell 1000 Yield Focus ETF,4,0,0,0.011131001869168834,1.0067422155161247
S000012721,Neuberger Berman International Select Fund,4,0,0,0.06868305314425767,1.0367897395063348
S000054623,Nuveen Quant Small/Mid Cap Equity Fund,4,0,0,0.0238551831801603,0.9870971984473014
S000082802,State Street Balanced Index Fund,4,0,0,0.006641583528378641,0.9986530371032378
S000000130,BNY Mellon International Stock Index Fund,4,0,0,0.009252763844251598,1.044501223846766
S000000983,INTERNATIONAL CORE EQUITY 2 PORTFOLIO,4,0,0,0.06302436725900193,1.0492793092690267
S000023793,Brighthouse/Dimensional International Small Company Portfolio,4,0,0,0.20578383107015935,1.0566493481601567
S000036382,JNL/Neuberger Berman Strategic Income Fund,4,0,0,,
S000001106,Boston Partners All-Cap Value Fund,4,0,0,0.07842553261181569,1.0089150743575792
S000003756,NASDAQ-100 Fund,2,0,0,0.0019161313068503964,1.0004647635821042
S000004343,iShares Russell 2000 Growth ETF,4,0,0,0.13514526321436984,1.0121332604478297
S000007142,Lord Abbett Micro-Cap Growth Fund,4,0,0,0.12010110610786558,1.024127674111192
S000007200,Fidelity Leveraged Company Stock Fund,4,0,0,0.026562397449757406,0.9738523434498487
S000026751,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,3,0,0,0.00011094810534768756,1.0297496162309954
S000042855,2050 Lifetime Blend Portfolio,3,0,0,0.043344732858892634,1.0213081974269784
S000048957,PIMCO RAE US Small Fund,4,0,0,0.03676766900170067,1.0231726903399883
S000060811,Invesco S&P 500 Equal Weight Energy ETF,3,0,0,0.014342346611967826,1.0201795333195554
S000061316,First Trust Nasdaq Artificial Intelligence and Robotics ETF,4,0,0,0.08542668265028001,0.9541034911252173
S000062811,Fidelity Series Government Bond Index Fund,2,0,0,0.006910605226294597,1.0214554062108623
S000067899,ICON CONSUMER SELECT,1,0,0,,
S000076848,Horizon Kinetics Blockchain Development ETF,4,0,0,0.06387632959272829,0.9381318342238326
S000088658,U.S. Small and Mid Cap Equity Fund,4,0,0,0.015053394087626598,0.9184953343644721
S000000160,Invesco Technology Fund,3,0,0,0.03784553635300942,1.0201741063277279
S000005119,Fidelity Advisor Dividend Growth Fund,1,0,0,0.012735646318227257,1.0425951183842825
S000008316,Small Company Value Trust,4,0,0,0.02262028464810589,1.02456660073974
S000012221,S&P 500 Fund,2,0,0,0.0006694066429270629,1.0079183114812638
S000026652,iShares Core 10+ Year USD Bond ETF,4,0,0,0.009156075086716208,1.0346606093231432
S000029796,Putnam Core Equity Fund,4,0,0,0.029302788483612677,1.021641037417675
S000050372,iShares Total U.S. Stock Market Index Fund,4,0,0,0.039498369157178186,1.0170580836111702
S000057223,PIMCO RAFI Dynamic Multi-Factor Emerging Markets Equity ETF,4,0,0,3.678523195049444e-12,21420000.0
S000068345,THRIVENT MID CAP GROWTH PORTFOLIO,4,0,0,0.02253529022874948,0.9708989278066746
S000068374,Fidelity SAI International Momentum Index Fund,3,0,0,0.0008356979034838198,1.0174712790082752
S000003720,Retailing Fund,1,0,0,0.002557136828963692,1.0318396226415094
S000004516,PGIM High Yield Fund,4,0,0,0.07107741469302017,1.0092590525089435
S000005760,VY(R) T. ROWE PRICE EQUITY INCOME PORTFOLIO,2,0,0,0.008468066227165926,1.0351240812282354
S000007075,MidCap Fund,4,0,0,0.0035705012116793553,1.008747163190423
S000013499,iShares Preferred and Income Securities ETF,4,0,0,0.012408395197264093,0.9677577365767761
S000046156,Xtrackers MSCI Eurozone Hedged Equity ETF,4,0,0,0.008400159826024777,1.044822615392242
S000057734,Morningstar Global Opportunistic Equity Fund,4,0,0,0.2027716623390304,1.0176186233529463
S000000992,THE EMERGING MARKETS SERIES,4,0,0,0.06153260690294194,1.048040223244015
S000003836,MML Small Cap Equity Fund,4,0,0,0.1724133937765401,1.0174732724365685
S000004064,Calamos Global Opportunities Fund,4,0,0,0.0750360557801927,1.0142914147250957
S000018637,Nationwide Destination 2040 Fund,4,0,0,0.024764436511633278,1.0208671675453211
S000028330,MML Short-Duration Bond Fund,4,0,0,0.0280227993943283,1.0201825826006574
S000068126,JNL/Mellon Information Technology Sector Fund,4,0,0,0.006922554242186431,0.9230550469233847
S000071835,Nationwide Bond Portfolio,4,0,0,0.05281644841785275,1.021683028319945
S000083849,WisdomTree U.S. MidCap Quality Growth Fund,4,0,0,0.16288128159544943,0.9764370248774455
S000000952,Dimensional VA International Value Portfolio,4,0,0,0.05119589979566124,1.0413869266403202
S000022767,Direxion Daily S&P 500 Bull 3X Shares,3,0,0,0.001116018551094632,1.020872677762649
S000000092,BNY Mellon Active MidCap Fund,3,0,0,0.06944730079314262,1.0125543429747934
S000000950,DFA INTERNATIONAL SMALL CAP VALUE PORTFOLIO,4,0,0,0.06718185527735036,1.0532971438878835
S000066937,VOYA SMALL COMPANY FUND,4,0,0,0.05102231795589516,0.9948843328432599
S000083564,F/m 10-Year Investment Grade Corporate Bond ETF,4,0,0,0.06998421490041105,1.01846468329269
S000002136,"T. Rowe Price New Income Fund, Inc.",4,0,0,0.016049299199456652,1.0112961499489834
S000003726,Real Estate Fund,1,0,0,0.04032934424445832,1.0657029381184948
S000004632,PGIM Balanced Fund,4,0,0,0.014727372028466754,0.9786489368617777
S000008640,VOYA SMALLCAP OPPORTUNITIES PORTFOLIO,4,0,0,0.06837485569568451,0.9795547039551016
S000021034,NVIT NS Partners International Focused Growth Fund,1,0,0,0.0454161685741815,1.0505040218817234
S000039222,Fidelity Series Intrinsic Opportunities Fund,4,0,0,0.03054653185043128,1.0227343385223946
S000040204,iShares MSCI USA Size Factor ETF,4,0,0,0.021400933352965102,1.006937231405709
S000060816,Invesco S&P 500 Equal Weight Materials ETF,3,0,0,0.10882341115654794,1.0219795970855372
S000063005,American Century Focused Large Cap Value ETF,3,0,0,0.011927857483682674,1.0212222754108826
S000017701,First Trust Industrials/Producer Durables AlphaDEX Fund,3,0,0,0.009819875470851756,1.0155612596323378
